City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI,aqi_bucket
Ahmedabad,26-07-15,59.95,107.96,0.18,8.78,8.16,14.5,0.18,11.52,2.79,0.52,1.23,91.0,Satisfactory
Ahmedabad,27-07-15,19.2,107.96,1.52,9.45,9.74,14.5,1.52,11.23,4.61,1.29,3.29,70.0,Satisfactory
Ahmedabad,28-07-15,19.52,107.96,5.89,11.26,17.15,14.5,2.985,11.56,4.4,0.58,1.44,157.0,Moderate
Ahmedabad,29-07-15,35.16,107.96,5.75,10.89,16.64,14.5,2.985,14.7,3.67,1.61,3.71,158.0,Moderate
Ahmedabad,30-07-15,33.03,107.96,7.01,10.58,17.58,14.5,2.985,12.95,3.53,1.65,3.96,169.0,Moderate
Ahmedabad,31-07-15,40.95,107.96,6.92,10.47,17.39,14.5,2.985,19.8,3.38,2.05,5.08,174.0,Moderate
Ahmedabad,01-08-15,40.29,107.96,6.74,10.52,17.26,14.5,2.985,8.27,3.57,1.85,4.34,173.0,Moderate
Ahmedabad,02-08-15,41.16,107.96,6.91,10.51,17.42,14.5,2.985,13.48,3.69,1.8,4.23,172.0,Moderate
Ahmedabad,03-08-15,36.12,107.96,7.21,11.56,17.07,14.5,2.985,13.62,6.08,1.67,2.85,190.0,Moderate
Ahmedabad,04-08-15,28.51,107.96,6.69,20.52,27.21,14.5,2.985,5.69,7.65,1.36,2.17,171.0,Moderate
Ahmedabad,05-08-15,31.59,107.96,6.99,20.42,27.41,14.5,2.985,9.23,7.9,0.72,2.29,168.0,Moderate
Ahmedabad,06-08-15,42.56,107.96,7.17,20.4,27.57,14.5,2.985,6.28,9.86,1.36,2.94,172.0,Moderate
Ahmedabad,07-08-15,48.12,107.96,7.14,20.3,27.45,14.5,2.985,6.77,12.78,1.22,3.39,173.0,Moderate
Ahmedabad,08-08-15,37.09,107.96,7.22,20.21,27.42,14.5,2.985,8.66,7.94,0.86,2.98,175.0,Moderate
Ahmedabad,09-08-15,33.4,107.96,7.4,20.09,27.5,14.5,2.985,9.95,8.39,0.8,2.13,179.0,Moderate
Ahmedabad,10-08-15,38.64,107.96,7.35,20.21,27.55,14.5,2.985,9.74,6.28,1.31,2.8,174.0,Moderate
Ahmedabad,11-08-15,40.49,107.96,7.48,20.23,27.71,14.5,2.985,8.92,21.51,1.17,3.0,176.0,Moderate
Ahmedabad,12-08-15,41.37,107.96,7.47,20.2,27.68,14.5,2.985,11.73,19.8,1.82,2.85,179.0,Moderate
Ahmedabad,13-08-15,44.56,107.96,7.49,20.06,27.55,14.5,2.985,11.23,22.77,1.38,3.36,175.0,Moderate
Ahmedabad,14-08-15,65.68,107.96,7.57,19.94,27.51,14.5,2.985,8.21,30.21,3.62,5.79,177.0,Moderate
Ahmedabad,15-08-15,33.34,107.96,7.3,20.27,27.57,14.5,2.985,6.41,32.95,0.0,0.0,175.0,Moderate
Ahmedabad,16-08-15,39.17,107.96,7.35,20.24,27.58,14.5,2.985,9.17,26.64,0.79,0.76,174.0,Moderate
Ahmedabad,17-08-15,34.0,107.96,7.41,20.1,27.51,14.5,2.985,9.64,17.17,1.21,1.8,179.0,Moderate
Ahmedabad,18-08-15,36.38,107.96,7.31,20.14,27.45,14.5,2.985,10.65,13.35,2.0,4.33,177.0,Moderate
Ahmedabad,19-08-15,38.35,107.96,7.41,20.16,27.57,14.5,2.985,9.33,18.59,1.63,3.74,180.0,Moderate
Ahmedabad,20-08-15,38.5,107.96,12.38,19.67,30.02,14.5,2.985,10.37,16.33,1.56,2.97,274.0,Poor
Ahmedabad,21-08-15,39.61,107.96,17.31,14.84,32.15,14.5,2.985,10.76,5.38,1.67,3.17,310.0,Very Poor
Ahmedabad,22-08-15,61.79,107.96,17.24,14.82,32.06,14.5,2.985,12.39,8.06,0.91,1.81,303.0,Very Poor
Ahmedabad,23-08-15,43.22,107.96,17.17,14.82,31.99,14.5,2.985,11.68,37.87,1.29,3.06,302.0,Very Poor
Ahmedabad,24-08-15,33.41,107.96,17.12,14.86,31.98,14.5,2.985,12.96,77.6225,1.08,2.1,302.0,Very Poor
Ahmedabad,25-08-15,36.9,107.96,17.08,14.85,31.93,14.5,2.985,4.73,54.01,0.91,1.25,302.0,Very Poor
Ahmedabad,26-08-15,36.36,107.96,17.11,14.79,31.9,14.5,2.985,8.86,77.3,0.0,0.0,302.0,Very Poor
Ahmedabad,27-08-15,32.64,107.96,17.01,14.84,31.85,14.5,2.985,7.05,62.31,0.0,0.0,302.0,Very Poor
Ahmedabad,28-08-15,38.23,107.96,17.07,14.89,31.96,14.5,2.985,10.9,55.94,0.0,0.0,302.0,Very Poor
Ahmedabad,29-08-15,39.86,107.96,16.98,14.83,31.81,14.5,2.985,10.02,77.6225,0.0,0.01,301.0,Very Poor
Ahmedabad,30-08-15,72.74,107.96,17.04,14.84,31.88,14.5,2.985,4.23,77.6225,0.0,0.0,302.0,Very Poor
Ahmedabad,31-08-15,43.2,107.96,17.05,14.86,31.91,14.5,2.985,5.96,59.99,0.0,0.0,302.0,Very Poor
Ahmedabad,01-09-15,63.2,107.96,17.03,14.82,31.85,14.5,2.985,3.69,7.57,0.0,0.0,302.0,Very Poor
Ahmedabad,02-09-15,64.73,107.96,17.01,14.82,31.83,14.5,2.985,6.45,12.13,0.0,0.0,302.0,Very Poor
Ahmedabad,03-09-15,65.28,107.96,17.04,14.85,31.89,14.5,2.985,6.13,18.2,0.0,0.0,301.0,Very Poor
Ahmedabad,04-09-15,67.86,107.96,16.97,14.87,31.84,14.5,2.985,8.87,16.53,0.0,0.0,302.0,Very Poor
Ahmedabad,05-09-15,52.4,107.96,16.97,14.81,31.78,14.5,2.985,9.89,22.55,0.0,0.0,301.0,Very Poor
Ahmedabad,06-09-15,33.33,107.96,16.95,14.89,31.84,14.5,2.985,6.88,33.58,0.0,0.0,302.0,Very Poor
Ahmedabad,07-09-15,29.52,107.96,16.94,14.88,31.82,14.5,2.985,8.56,40.65,0.0,0.0,301.0,Very Poor
Ahmedabad,08-09-15,15.53,107.96,17.0,14.85,31.85,14.5,2.985,15.13,34.18,0.0,0.0,301.0,Very Poor
Ahmedabad,09-09-15,57.51,107.96,16.31,50.9,67.22,14.5,2.985,8.73,15.39,0.0,10.52,384.5,Very Poor
Ahmedabad,10-09-15,50.24,107.96,9.46,12.31,21.77,14.5,2.985,11.63,13.61,0.0,3.42,226.0,Poor
Ahmedabad,11-09-15,61.77,107.96,8.68,15.43,24.1,14.5,2.985,8.1,18.69,0.0,4.83,276.0,Poor
Ahmedabad,12-09-15,46.93,107.96,7.14,11.47,18.61,14.5,2.985,7.92,19.03,0.0,3.08,209.0,Poor
Ahmedabad,13-09-15,43.01,107.96,6.82,9.96,16.78,14.5,2.985,11.58,20.59,0.0,2.5,179.0,Moderate
Ahmedabad,14-09-15,42.06,107.96,8.43,11.35,19.78,14.5,2.985,11.63,28.09,0.0,3.19,197.0,Moderate
Ahmedabad,15-09-15,44.94,107.96,7.14,10.94,18.07,14.5,2.985,5.85,59.38,0.0,2.21,229.0,Poor
Ahmedabad,16-09-15,29.58,107.96,6.61,9.94,16.55,14.5,2.985,8.82,42.9,0.0,1.87,170.0,Moderate
Ahmedabad,17-09-15,32.15,107.96,6.5,9.7,16.2,14.5,2.985,9.2,39.02,0.0,2.73,164.0,Moderate
Ahmedabad,18-09-15,36.33,107.96,7.68,12.88,20.56,14.5,2.985,8.28,43.35,0.0,4.29,195.0,Moderate
Ahmedabad,19-09-15,24.46,107.96,8.45,10.99,19.44,14.5,2.985,12.59,44.55,0.0,2.52,220.0,Poor
Ahmedabad,20-09-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,21-09-15,27.08,107.96,9.95,12.25,22.19,14.5,2.985,9.51,12.46,0.0,4.77,384.5,Very Poor
Ahmedabad,22-09-15,59.29,107.96,9.21,9.68,18.89,14.5,2.985,5.98,7.69,0.0,3.24,217.0,Poor
Ahmedabad,23-09-15,65.32,107.96,10.61,9.62,20.23,14.5,2.985,3.69,4.74,0.0,3.63,254.0,Poor
Ahmedabad,24-09-15,47.39,107.96,9.26,10.48,19.74,14.5,2.985,7.72,7.71,0.0,3.41,241.0,Poor
Ahmedabad,25-09-15,43.88,107.96,8.69,19.75,28.44,14.5,2.985,4.83,11.53,0.0,3.24,244.0,Poor
Ahmedabad,26-09-15,28.35,107.96,9.05,13.62,22.68,14.5,2.985,7.47,15.95,0.0,3.26,243.0,Poor
Ahmedabad,27-09-15,3.59,107.96,11.26,14.17,25.44,14.5,2.985,9.6,20.38,0.0,4.02,244.0,Poor
Ahmedabad,28-09-15,3.04,107.96,16.31,21.5,37.81,14.5,2.985,13.73,30.05,0.02,9.33,327.0,Very Poor
Ahmedabad,29-09-15,19.14,107.96,10.33,30.6,40.93,14.5,2.985,10.96,29.36,0.0,8.36,390.0,Very Poor
Ahmedabad,30-09-15,69.12,107.96,8.85,32.41,41.26,14.5,2.985,15.63,28.45,0.0,7.16,231.0,Poor
Ahmedabad,01-10-15,76.41,107.96,17.96,34.7,52.67,14.5,2.985,15.44,31.49,0.0,7.51,391.0,Very Poor
Ahmedabad,02-10-15,102.49,107.96,33.31,37.85,71.17,14.5,2.985,27.32,24.85,6.605,15.78,391.0,Very Poor
Ahmedabad,03-10-15,127.94,107.96,11.14,28.38,39.52,14.5,2.985,25.59,15.17,6.605,15.78,391.0,Very Poor
Ahmedabad,04-10-15,87.18,107.96,7.83,21.51,29.34,14.5,2.985,6.98,23.17,5.59,15.78,230.0,Poor
Ahmedabad,05-10-15,99.73,107.96,20.16,30.23,50.39,14.5,2.985,29.925,20.91,6.605,15.78,309.0,Very Poor
Ahmedabad,06-10-15,84.15,107.96,15.83,32.1,47.93,14.5,2.985,19.37,23.12,6.605,15.78,391.0,Very Poor
Ahmedabad,07-10-15,92.12,107.96,18.21,32.5,50.71,14.5,2.985,29.925,29.97,6.26,15.78,391.0,Very Poor
Ahmedabad,08-10-15,94.02,107.96,27.14,36.97,64.11,14.5,2.985,24.88,23.51,6.605,15.78,391.0,Very Poor
Ahmedabad,09-10-15,148.7425,107.96,15.9,34.86,50.77,14.5,2.985,26.35,31.96,6.605,15.78,391.0,Very Poor
Ahmedabad,10-10-15,118.91,107.96,5.42,29.22,34.64,14.5,2.985,29.925,24.89,6.23,12.93,355.0,Very Poor
Ahmedabad,11-10-15,91.41,107.96,5.19,23.45,28.63,14.5,2.985,25.44,6.25,0.69,1.25,227.0,Poor
Ahmedabad,12-10-15,95.9,107.96,10.38,33.63,44.01,14.5,2.985,29.925,27.34,3.24,11.06,316.0,Very Poor
Ahmedabad,13-10-15,137.87,107.96,20.2,32.98,53.18,14.5,2.985,21.89,17.41,6.605,15.78,391.0,Very Poor
Ahmedabad,14-10-15,90.71,107.96,18.12,25.73,43.85,14.5,2.985,17.89,26.02,6.605,15.78,370.0,Very Poor
Ahmedabad,15-10-15,108.68,107.96,17.03,32.87,49.9,14.5,2.985,22.59,19.56,6.605,15.78,391.0,Very Poor
Ahmedabad,16-10-15,98.79,107.96,17.72,31.2,48.92,14.5,2.985,26.09,30.19,6.605,15.78,391.0,Very Poor
Ahmedabad,17-10-15,145.75,107.96,20.61,34.71,55.33,14.5,2.985,24.66,77.6225,6.605,15.78,391.0,Very Poor
Ahmedabad,18-10-15,148.7425,107.96,46.4,39.42,77.0325,14.5,2.985,29.925,77.6225,6.605,15.78,391.0,Very Poor
Ahmedabad,19-10-15,148.7425,107.96,15.49,35.22,48.6,14.5,2.985,29.925,53.98,6.605,15.78,391.0,Very Poor
Ahmedabad,20-10-15,148.7425,107.96,23.03,36.63,59.66,14.5,2.985,29.925,5.36,0.0,0.0,391.0,Very Poor
Ahmedabad,21-10-15,92.71,107.96,12.92,30.65,43.57,14.5,2.985,29.925,72.86,6.605,15.78,384.5,Very Poor
Ahmedabad,22-10-15,64.66,107.96,4.79,23.83,28.61,14.5,2.985,29.925,24.76,6.24,12.04,213.0,Poor
Ahmedabad,23-10-15,78.14,107.96,10.58,28.93,39.51,14.5,2.985,29.925,35.56,4.72,8.87,297.0,Poor
Ahmedabad,24-10-15,100.17,107.96,32.27,34.16,66.43,14.5,2.985,27.73,23.95,6.605,12.85,391.0,Very Poor
Ahmedabad,25-10-15,147.35,107.96,34.64,39.1,73.74,14.5,2.985,29.925,26.43,5.8,5.08,391.0,Very Poor
Ahmedabad,26-10-15,148.7425,107.96,46.4,55.67,77.0325,14.5,2.985,20.47,38.0,1.69,3.45,391.0,Very Poor
Ahmedabad,27-10-15,114.84,107.96,38.09,40.31,77.0325,14.5,2.985,22.94,30.19,6.605,15.78,384.5,Very Poor
Ahmedabad,28-10-15,89.64,107.96,5.42,25.75,31.18,14.5,2.985,29.925,43.04,6.48,15.78,270.0,Poor
Ahmedabad,29-10-15,51.72,107.96,1.89,21.15,23.04,14.5,1.89,29.925,66.58,3.96,11.1,188.0,Moderate
Ahmedabad,30-10-15,54.59,107.96,2.31,18.33,20.64,14.5,2.31,19.08,42.43,3.47,10.25,114.0,Moderate
Ahmedabad,31-10-15,46.5,107.96,1.22,12.1,13.32,14.5,1.22,13.73,61.56,1.9,4.5,143.0,Moderate
Ahmedabad,01-11-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,02-11-15,122.54,107.96,46.4,44.2,77.0325,14.5,2.985,13.78,60.66,6.605,15.78,384.5,Very Poor
Ahmedabad,03-11-15,147.18,107.96,33.06,36.87,69.93,14.5,2.985,21.24,77.6225,6.605,15.78,391.0,Very Poor
Ahmedabad,04-11-15,148.7425,107.96,46.4,42.21,77.0325,14.5,2.985,22.18,39.51,6.605,15.78,384.5,Very Poor
Ahmedabad,05-11-15,148.7425,107.96,28.41,35.31,60.37,14.5,2.985,29.925,39.51,6.605,15.78,391.0,Very Poor
Ahmedabad,06-11-15,148.7425,107.96,39.61,50.11,77.0325,14.5,2.985,29.925,27.9,6.605,15.78,354.0,Very Poor
Ahmedabad,07-11-15,148.7425,107.96,9.39,29.04,38.43,14.5,2.985,29.18,33.21,6.605,15.78,381.0,Very Poor
Ahmedabad,08-11-15,127.64,107.96,6.74,31.91,38.64,14.5,2.985,26.94,47.33,6.605,15.78,355.0,Very Poor
Ahmedabad,09-11-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,10-11-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,11-11-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,12-11-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,13-11-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,14-11-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,15-11-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,16-11-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,17-11-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,18-11-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,19-11-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,20-11-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,21-11-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,22-11-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,23-11-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,24-11-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,25-11-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,26-11-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,27-11-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,28-11-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,29-11-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,30-11-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,01-12-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,02-12-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,03-12-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,04-12-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,05-12-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,06-12-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,07-12-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,08-12-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,09-12-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,10-12-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,11-12-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,12-12-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,13-12-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,14-12-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,15-12-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,16-12-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,17-12-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,18-12-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,19-12-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,20-12-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,21-12-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,22-12-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,23-12-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,24-12-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,25-12-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,26-12-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,27-12-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,28-12-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,29-12-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,30-12-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,31-12-15,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,01-01-16,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,02-01-16,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,03-01-16,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,04-01-16,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,05-01-16,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,06-01-16,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,07-01-16,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,08-01-16,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,09-01-16,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,10-01-16,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,11-01-16,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,12-01-16,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,13-01-16,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,14-01-16,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,15-01-16,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,16-01-16,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,17-01-16,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,18-01-16,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,19-01-16,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,20-01-16,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,21-01-16,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,22-01-16,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,23-01-16,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,24-01-16,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,25-01-16,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,26-01-16,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,27-01-16,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,28-01-16,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,29-01-16,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,30-01-16,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,31-01-16,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,01-02-16,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,02-02-16,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,03-02-16,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,04-02-16,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,05-02-16,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,06-02-16,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,07-02-16,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,08-02-16,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,09-02-16,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,10-02-16,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,11-02-16,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,12-02-16,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,13-02-16,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,14-02-16,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
Ahmedabad,15-02-16,58.37,107.96,16.28,47.19,39.51,14.5,2.985,29.925,39.51,3.87,15.78,384.5,Very Poor
